"strain"	"query"	"array"	"r1"	"r2"	"r3"	"mean"	"sd"	"gi_score"
"PRE7g7-SKI6-TRg-4"	"PRE7g7-SKI6-TRg-4"	"PRE7g7"	"SKI6-TRg-4"	0.972403177356851	1.00071536939574	1.12891187726207	1.03401014133822	0.0833975399249406	-0.00539010952865859
"PRE7g7-TUB4-TRg-1"	"PRE7g7-TUB4-TRg-1"	"PRE7g7"	"TUB4-TRg-1"	0.774142154646545	0.914803002044839	1.1045986180541	0.931181258248494	0.165835924965495	-0.0462126834375655
"PRE7g7-CDC37-NRg-2"	"PRE7g7-CDC37-NRg-2"	"PRE7g7"	"CDC37-NRg-2"	0.759831926528283	0.80463633089826	0.879507914061535	0.81465872382936	0.0604642189072496	-0.133207581191293
"PRE7g7-ISD11-TRg-3"	"PRE7g7-ISD11-TRg-3"	"PRE7g7"	"ISD11-TRg-3"	0.554369661708705	0.839827456245066	1.10066695941956	0.831621359124443	0.27324108291765	-0.0307506769122211
"PRE7g7-YOS1-TRg-4"	"PRE7g7-YOS1-TRg-4"	"PRE7g7"	"YOS1-TRg-4"	0.98553014596293	0.930300617341963	1.11360966117709	1.00981347482733	0.094036224049511	-0.0388875558129769
"PRE7g7-SSC1-TRg-6"	"PRE7g7-SSC1-TRg-6"	"PRE7g7"	"SSC1-TRg-6"	0.921202791007202	0.975734151476488	0.916193118839727	0.937710020441139	0.0330249921960842	0.0853139621523972
"PRE7g7-MTR3-TRg-5"	"PRE7g7-MTR3-TRg-5"	"PRE7g7"	"MTR3-TRg-5"	0.938218989976072	0.973732912527542	1.16619856967535	1.02605015739299	0.122664146239635	0.0314699973245185
"PRE7g7-MTR3-TRg-6"	"PRE7g7-MTR3-TRg-6"	"PRE7g7"	"MTR3-TRg-6"	0.970765587081866	1.02054956212287	1.29329479649469	1.09486998189981	0.173634433013675	0.0483112296902974
"PRE7g7-TFA1-TRg-2"	"PRE7g7-TFA1-TRg-2"	"PRE7g7"	"TFA1-TRg-2"	0.804221450047952	1.02897287170694	1.19121966233842	1.00813799469777	0.194338552927605	0.0411433583365948
"PRE7g7-CDC3-NRg-3"	"PRE7g7-CDC3-NRg-3"	"PRE7g7"	"CDC3-NRg-3"	0.533523757278139	0.347916427454831	0.896148550012541	0.592529578248504	0.278838448267671	-0.00279882977463897
"PRE7g7-ERG25-TA-18"	"PRE7g7-ERG25-TA-18"	"PRE7g7"	"ERG25-TA-18"	0.587415644834289	0.580270691737551	NA	NA	NA	NA
"PRE7g7-RPB11-TRg-4"	"PRE7g7-RPB11-TRg-4"	"PRE7g7"	"RPB11-TRg-4"	0.918788410482404	0.729549382371939	1.09382672765885	0.914054840171063	0.18218479927875	-0.0149645835900446
"PRE7g7-RPB11-TRg-1"	"PRE7g7-RPB11-TRg-1"	"PRE7g7"	"RPB11-TRg-1"	0.639243924285938	0.656463635301021	0.811676187677069	0.702461249088009	0.0949739791738758	0.00403130503415039
